CO.ID,CO.Length,Image,Lab,Cruise,Date,Flight,Pilot,VO,Aircraft,Focal_Length,Sw,Iw,pix.dim,Baro_raw,Launch.Ht,Baro+Ht,Laser_Alt,Altitude,Altimeter,Lpix,object_position,Analyst
CA-180906,1.27,180906_A_F3_DSC03353.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,108.94,3.7719,112.7119,111.44,111.44,laser,105.076,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03360.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,100.31,3.7719,104.0819,103.38,103.38,laser,111.018,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03370.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,90.4,3.7719,94.1719,93.36,93.36,laser,123.794,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03377.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,79.85,3.7719,83.6219,83.545,83.545,laser,140.161,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03384.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,70.05,3.7719,73.8219,73.27,73.27,laser,157.851,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03393.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,60.04,3.7719,63.8119,63.07,63.07,laser,183.068,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03400.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,50.43,3.7719,54.2019,53.03,53.03,laser,215.39,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03408.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,40.3,3.7719,44.0719,42.89,42.89,laser,268.961,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03420.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,30.25,3.7719,34.0219,33.245,33.245,laser,351.638,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03427.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,19.77,3.7719,23.5419,22.735,22.735,laser,506.211,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03433.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,10.16,3.7719,13.9319,13.23,13.23,laser,871.207,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03243.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,12.55,3.7719,16.3219,15.66,16.3219,barometer,727.661,center,KCB
CA-180906,1.27,180906_A_F3_DSC03250.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,20.45,3.7719,24.2219,23.16,24.2219,barometer,490.698,center,KCB
CA-180906,1.27,180906_A_F3_DSC03258.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,30.44,3.7719,34.2119,33.69,34.2119,barometer,346.1,center,KCB
CA-180906,1.27,180906_A_F3_DSC03266.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,40.3,3.7719,44.0719,43.41,44.0719,barometer,269.225,center,KCB
CA-180906,1.27,180906_A_F3_DSC03275.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,49.89,3.7719,53.6619,52.915,53.6619,barometer,218.799,center,KCB
CA-180906,1.27,180906_A_F3_DSC03286.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,61.65,3.7719,65.4219,65.07,65.4219,barometer,181.177,center,KCB
CA-180906,1.27,180906_A_F3_DSC03300.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,70.73,3.7719,74.5019,73.71,74.5019,barometer,158.256,center,KCB
CA-180906,1.27,180906_A_F3_DSC03304.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,81.73,3.7719,85.5019,84.44,85.5019,barometer,136.132,center,KCB
CA-180906,1.27,180906_A_F3_DSC03313.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,90.22,3.7719,93.9919,93.43,93.9919,barometer,125.483,center,KCB
CA-180906,1.27,180906_A_F3_DSC03318.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,100.02,3.7719,103.7919,103.59,103.7919,barometer,112.071,center,KCB
CA-180906,1.27,180906_A_F3_DSC03331.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,110.97,3.7719,114.7419,115.3,114.7419,barometer,103.407,center,KCB
CA-180906,1.27,180906_A_F3_DSC03339.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,119.26,3.7719,123.0319,NA,123.0319,barometer,95.525,center,KCB
CA-180906,1.27,180906_A_F3_DSC03342.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,118.83,3.7719,122.6019,NA,122.6019,barometer,94.202,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03353.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,108.94,3.7719,112.7119,111.44,112.7119,barometer,105.076,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03360.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,100.31,3.7719,104.0819,103.38,104.0819,barometer,111.018,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03370.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,90.4,3.7719,94.1719,93.36,94.1719,barometer,123.794,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03377.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,79.85,3.7719,83.6219,83.545,83.6219,barometer,140.161,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03384.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,70.05,3.7719,73.8219,73.27,73.8219,barometer,157.851,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03393.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,60.04,3.7719,63.8119,63.07,63.8119,barometer,183.068,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03400.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,50.43,3.7719,54.2019,53.03,54.2019,barometer,215.39,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03408.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,40.3,3.7719,44.0719,42.89,44.0719,barometer,268.961,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03420.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,30.25,3.7719,34.0219,33.245,34.0219,barometer,351.638,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03427.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,19.77,3.7719,23.5419,22.735,23.5419,barometer,506.211,brc,KCB
CA-180906,1.27,180906_A_F3_DSC03433.JPG,MaRRS,IOS-18,180906,180906_A_F3,J.Dale,KCB,Alta,35,23.5,6000,0.0039167,10.16,3.7719,13.9319,13.23,13.9319,barometer,871.207,brc,KCB
CA-170813,1.525,170813_A_F2_DSC02883.JPG,MaRRS,IOS-17,170813,170813_A_F2,J.Dale,KCB,Alta,50,23.5,6000,0.0039167,77.69,2.847,80.537,79.96,79.96,laser,245.697,center,KCB
CA-170813,1.525,170813_A_F2_DSC02903.JPG,MaRRS,IOS-17,170813,170813_A_F2,J.Dale,KCB,Alta,50,23.5,6000,0.0039167,77.73,2.847,80.577,79.74,79.74,laser,247.257,center,KCB
CA-170813,1.525,170813_A_F2_DSC02875.JPG,MaRRS,IOS-17,170813,170813_A_F2,J.Dale,KCB,Alta,50,23.5,6000,0.0039167,77.26,2.847,80.107,80.42,80.42,laser,247.333,center,KCB
CA-170813,1.525,170813_A_F2_DSC02896.JPG,MaRRS,IOS-17,170813,170813_A_F2,J.Dale,KCB,Alta,50,23.5,6000,0.0039167,77.56,2.847,80.407,79.33,79.33,laser,248.697,center,KCB
CA-170813,1.525,170813_A_F2_DSC02883.JPG,MaRRS,IOS-17,170813,170813_A_F2,J.Dale,KCB,Alta,50,23.5,6000,0.0039167,77.69,2.847,80.537,79.96,80.537,barometer,245.697,center,KCB
CA-170813,1.525,170813_A_F2_DSC02903.JPG,MaRRS,IOS-17,170813,170813_A_F2,J.Dale,KCB,Alta,50,23.5,6000,0.0039167,77.73,2.847,80.577,79.74,80.577,barometer,247.257,center,KCB
CA-170813,1.525,170813_A_F2_DSC02875.JPG,MaRRS,IOS-17,170813,170813_A_F2,J.Dale,KCB,Alta,50,23.5,6000,0.0039167,77.26,2.847,80.107,80.42,80.107,barometer,247.333,center,KCB
CA-170813,1.525,170813_A_F2_DSC02896.JPG,MaRRS,IOS-17,170813,170813_A_F2,J.Dale,KCB,Alta,50,23.5,6000,0.0039167,77.56,2.847,80.407,79.33,80.407,barometer,248.697,center,KCB
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-2m18s-10center.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,10.1,1.243,11.343,11.41,11.343,barometer,371.283,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-2m22s-10center.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,10.4,1.243,11.643,12.71,11.643,barometer,336.5,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-2m25s-10center.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,10.3,1.243,11.543,12.29,11.543,barometer,340.154,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-2m32s-13.45mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,13.45,1.243,14.693,23.04,14.693,barometer,158.238,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-2m34s-15.65mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,15.65,1.243,16.893,24.67,16.893,barometer,123.479,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-2m37s-19.6center.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,19.6,1.243,20.843,46.14,20.843,barometer,89.771,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-2m38s-21mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,21,1.243,22.243,46.33,22.243,barometer,82.324,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-2m39s-22.25mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,22.25,1.243,23.493,46.4,23.493,barometer,78.102,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-3m03s-40.65mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,40.65,1.243,41.893,48.24,41.893,barometer,79.03,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-3m04s-45mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,45,1.243,46.243,48.41,46.243,barometer,74.515,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-3m07s-49.35mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,49.35,1.243,50.593,58.33,50.593,barometer,70.674,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-3m08s-50.7mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,50.5,1.243,51.743,58.31,51.743,barometer,69.5,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-3m18s-60.95mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,60.95,1.243,62.193,86.94,62.193,barometer,46.063,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-3m19s-62.65mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,62.65,1.243,63.893,87.43,63.893,barometer,42.877,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-3m25s-83.6mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,83.6,1.243,84.843,117.56,84.843,barometer,34.627,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-3m26s-88.1mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,88.1,1.243,89.343,117.71,89.343,barometer,35.585,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-3m27s-91center.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,91,1.243,92.243,117.89,92.243,barometer,36.01,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-3m42s-100.85mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,100.85,1.243,102.093,112.22,102.093,barometer,36.167,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-3m43s-101.95mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,101.95,1.243,103.193,112.27,103.193,barometer,35.5,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-4m53s-79.05mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,79.05,1.243,80.293,83.76,80.293,barometer,49.51,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-4m59s-75.05mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,75.05,1.243,76.293,80.07,76.293,barometer,53.271,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-5m02s-70.5mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,70.5,1.243,71.743,74.02,71.743,barometer,55.307,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-5m03s-69mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,69,1.243,70.243,73.46,70.243,barometer,57.132,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-5m11s-60.35mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,60.35,1.243,61.593,63.37,61.593,barometer,64.895,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-5m12s-59.75mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,59.75,1.243,60.993,62.7,60.993,barometer,66.057,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-5m25s-50.75mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,50.75,1.243,51.993,42.59,51.993,barometer,96.552,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0266-5m26s-51.15mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,51.15,1.243,52.393,43.03,52.393,barometer,94.371,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0267-0m12s-44.15mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,44.15,1.243,45.393,40,45.393,barometer,104.879,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0267-0m18s-40.9mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,40.9,1.243,42.143,31.63,42.143,barometer,131.286,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0267-0m20s-40.2mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,40.2,1.243,41.443,30.47,41.443,barometer,135.084,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0267-0m41s-30.6mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,30.6,1.243,31.843,22.98,31.843,barometer,185.311,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0267-0m42s-29.6mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,29.6,1.243,30.843,23.8,30.843,barometer,174.853,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0267-0m54s-20.5mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,20.5,1.243,21.743,19.9,21.743,barometer,218.177,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0267-0m55s-19.85mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,19.85,1.243,21.093,18.97,21.093,barometer,220.739,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0267-1m11s-14.4mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,14.4,1.243,15.643,10.81,15.643,barometer,392.75,Center,Allison
NC-190626,1.48,vlcsnap-PP4-F2-DJI0267-1m20s-12.5mcenter.jpg,MaRRS,APE,190626,P4Pro_F2,J.Dale,KCB,P4Pro-video,8.8,13.2,4096,0.00322266,12.5,1.243,13.743,11.55,13.743,barometer,360.694,Center,Allison
NC-190626,1.48,190626_P3_F1_DJI0003.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,10.2,1.346,11.546,,11.546,barometer,371.923,Center,Allison
NC-190626,1.48,190626_P3_F1_DJI0006.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,20.7,1.346,22.046,,22.046,barometer,185.615,Center,Allison
NC-190626,1.48,190626_P3_F1_DJI0009.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,30.4,1.346,31.746,,31.746,barometer,126.957,Center,Allison
NC-190626,1.48,190626_P3_F1_DJI0012.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,40.1,1.346,41.446,,41.446,barometer,97.885,Center,Allison
NC-190626,1.48,190626_P3_F1_DJI0015.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,50.2,1.346,51.546,,51.546,barometer,77.683,Center,Allison
NC-190626,1.48,190626_P3_F1_DJI0018.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,60.6,1.346,61.946,,61.946,barometer,63.124,Center,Allison
NC-190626,1.48,190626_P3_F1_DJI0021.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,70.5,1.346,71.846,,71.846,barometer,55.341,Center,Allison
NC-190626,1.48,190626_P3_F1_DJI0024.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,80.8,1.346,82.146,,82.146,barometer,47.899,Center,Allison
NC-190626,1.48,190626_P3_F1_DJI0027.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,90.2,1.346,91.546,,91.546,barometer,42.943,Center,Allison
NC-190626,1.48,190626_P3_F1_DJI0030.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,100.3,1.346,101.646,,101.646,barometer,37.854,Center,Allison
NC-190626,1.48,190626_P3_F1_DJI0033.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,110.3,1.346,111.646,,111.646,barometer,34.661,Center,Allison
NC-190626,1.48,190626_P3_F1_DJI0036.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,120.6,1.346,121.946,,121.946,barometer,32.387,Center,Allison
NC-190626,1.48,190626_P3_F1_DJI0039.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,120.9,1.346,122.246,,122.246,barometer,31.186,Corner,Allison
NC-190626,1.48,190626_P3_F1_DJI0041.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,110.7,1.346,112.046,,112.046,barometer,33.908,Corner,Allison
NC-190626,1.48,190626_P3_F1_DJI0044.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,100.2,1.346,101.546,,101.546,barometer,36.872,Corner,Allison
NC-190626,1.48,190626_P3_F1_DJI0047.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,90.7,1.346,92.046,,92.046,barometer,41.28,Corner,Allison
NC-190626,1.48,190626_P3_F1_DJI0050.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,79.9,1.346,81.246,,81.246,barometer,47.103,Corner,Allison
NC-190626,1.48,190626_P3_F1_DJI0053.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,70.3,1.346,71.646,,71.646,barometer,53.007,Corner,Allison
NC-190626,1.48,190626_P3_F1_DJI0056.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,60.5,1.346,61.846,,61.846,barometer,62.006,Corner,Allison
NC-190626,1.48,190626_P3_F1_DJI0059.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,50.7,1.346,52.046,,52.046,barometer,74.461,Corner,Allison
NC-190626,1.48,190626_P3_F1_DJI0062.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,40.6,1.346,41.946,,41.946,barometer,93.291,Corner,Allison
NC-190626,1.48,190626_P3_F1_DJI0065.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,30.4,1.346,31.746,,31.746,barometer,122.238,Corner,Allison
NC-190626,1.48,190626_P3_F1_DJI0068.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,20.3,1.346,21.646,,21.646,barometer,188.639,Corner,Allison
NC-190626,1.48,190626_P3_F1_DJI0071.JPG,MaRRS,APE,190626,P3Std_F1,KCB,J.Dale,P3Std,3.6,6.16,4000,0.00154,10.6,1.346,11.946,,11.946,barometer,352.933,Corner,Allison
NC-190626,1.48,190626_P4_F1_DJI0046.JPG,MaRRS,APE,190626,P4Pro_F1,J.Dale,KCB,P4Pro,8.8,13.2,5472,0.002412281,10.1,1.293,11.393,11.12976422,11.393,barometer,527.842,Center,Allison
NC-190626,1.48,190626_P4_F1_DJI0052.JPG,MaRRS,APE,190626,P4Pro_F1,J.Dale,KCB,P4Pro,8.8,13.2,5472,0.002412281,20.6,1.293,21.893,22.10690514,21.893,barometer,244.792,Center,Allison
NC-190626,1.48,190626_P4_F1_DJI0062.JPG,MaRRS,APE,190626,P4Pro_F1,J.Dale,KCB,P4Pro,8.8,13.2,5472,0.002412281,30.5,1.293,31.793,31.75789043,31.793,barometer,168.859,Center,Allison
NC-190626,1.48,190626_P4_F1_DJI0071.JPG,MaRRS,APE,190626,P4Pro_F1,J.Dale,KCB,P4Pro,8.8,13.2,5472,0.002412281,40.8,1.293,42.093,42.31289616,42.093,barometer,126.106,Center,Allison
NC-190626,1.48,190626_P4_F1_DJI0094.JPG,MaRRS,APE,190626,P4Pro_F1,J.Dale,KCB,P4Pro,8.8,13.2,5472,0.002412281,50.8,1.293,52.093,52.42351778,52.093,barometer,102.552,Center,Allison
NC-190626,1.48,190626_P4_F1_DJI0102.JPG,MaRRS,APE,190626,P4Pro_F1,J.Dale,KCB,P4Pro,8.8,13.2,5472,0.002412281,60.6,1.293,61.893,62.59693742,61.893,barometer,85.383,Center,Allison
NC-190626,1.48,190626_P4_F1_DJI0111.JPG,MaRRS,APE,190626,P4Pro_F1,J.Dale,KCB,P4Pro,8.8,13.2,5472,0.002412281,70.8,1.293,72.093,,72.093,barometer,74.054,Center,Allison
NC-190626,1.48,190626_P4_F1_DJI0123.JPG,MaRRS,APE,190626,P4Pro_F1,J.Dale,KCB,P4Pro,8.8,13.2,5472,0.002412281,90.6,1.293,91.893,,91.893,barometer,58.88,Center,Allison
NC-190626,1.48,190626_P4_F1_DJI0133.JPG,MaRRS,APE,190626,P4Pro_F1,J.Dale,KCB,P4Pro,8.8,13.2,5472,0.002412281,100.9,1.293,102.193,,102.193,barometer,50.284,Center,Allison
NC-190626,1.48,190626_P4_F1_DJI0141.JPG,MaRRS,APE,190626,P4Pro_F1,J.Dale,KCB,P4Pro,8.8,13.2,5472,0.002412281,110.8,1.293,112.093,,112.093,barometer,49.005,Center,Allison
